AREACD,AnualIncomeBeforeIncome,AnualIncomeAfterHousing
E02003189,39.146,36.688
E02003190,31.203,25.219
E02003191,40.279,42.538
E02003192,34.913,27.25
E02003194,40.082,39.789
E02003195,38.775,34.699
E02003196,41.508,41.072
E02003197,35.749,34.081
E02003198,37.522,34.062
E02003199,35.301,33.912
E02003200,32.564,32.377
E02003201,34.044,33.464
E02003202,36.839,32.788
E02003203,36.469,35.798
E02003204,36.951,36.058
E02003205,35.913,35.749
E02003206,42.944,40.363
E02003207,34.879,32.05
E02003208,37.499,31.312
E02003209,34.524,33.683
E02003210,43.522,41.488
E02003211,43.883,42.743
E02004236,36.576,37.681
E02004237,38.571,37.522
E02004238,35.811,36.689
E02004239,35.609,40.347
E02004240,33.943,27.503
E02004241,37.281,34.491
E02004242,35.867,40.084
E02006883,35.416,31.922
E02006885,38.44,35.993
E02004243,38.917,35.389
E02004244,39.723,38.754
E02004245,38.535,36.713
E02004246,39.636,43.346
E02004247,40.454,42.092
E02004248,35.622,35.579
E02004249,43.831,39.404
E02004250,35.529,34.006
E02004251,37.645,39.306
E02004252,38.399,35.408
E02004253,39.435,41.759
E02004254,39.433,37.123
E02004255,35.343,32.752
E02004256,38.249,37.376
E02004257,36.887,34.094
E02004258,35.39,35.53
E02004259,40.174,38.219
E02004260,38.721,38.421
E02004261,36.569,32.939
E02004262,38.287,37.673
E02004263,38.172,34.673
E02004264,36.251,34.794
E02004265,35.52,34.95
E02004266,37.747,35.042
E02004267,37.44,37.747
E02004268,36.398,34.606
E02004269,41.44,34.516
E02004270,40.139,38.286
E02004271,39.044,36.028
E02004272,40.157,36.359
E02004273,37.945,35.689
E02004274,34.129,33.458
E02004275,37.759,36.998
E02004276,35.709,33.623
E02004278,39.292,36.212
E02004279,38.85,35.779
E02004280,36.776,35.483
E02004281,34.588,30.24
E02004282,40.369,38.33
E02004283,35.487,34.338
E02004284,32.017,28.572
E02004285,32.406,31.238
E02004286,36.731,35
E02004287,38.159,33.774
E02004288,36.283,29.312
E02004289,36.03,30.82
E02007006,39.325,36.447
E02007007,40.344,35.758
E02004129,35.118,35.083
E02004130,33.853,33.263
E02004131,33.695,35.123
E02004132,39.665,37.416
E02004133,34.853,33.69
E02004135,38.641,36.768
E02004136,41.084,36.069
E02004137,40.054,39.178
E02004138,34.08,34.024
E02004139,36.5,36.483
E02004140,39.779,38.551
E02004141,39.028,36.059
E02004142,42.204,43.478
E02004143,37.29,37.249
E02004144,38.224,37.345
E02004145,40.892,37.429
E02004146,34.592,33.05
E02004147,34.496,32.458
E02004148,39.284,34.941
E02007027,43.672,36.634
E02007028,50.424,35.237
E02004149,45.54,36.932
E02004150,32.282,29.268
E02004151,37.172,36.188
E02004152,32.167,30.013
E02004153,36.273,31.462
E02004154,39.391,32.925
E02004155,33.951,30.955
E02004156,33.662,27.464
E02004157,45.205,38.891
E02004158,36.741,35.398
E02004159,41.634,36.902
E02004160,34.702,35.479
E02004161,36.11,32.077
E02004162,37.878,35.345
E02004163,41.803,37.738
E02004164,38.1,35.29
E02004165,36.856,37.549
E02004166,38.106,34.709
E02004167,33.588,28.64
E02004168,32.431,29.457
E02004169,37.271,36.973
E02004170,35.763,33.71
E02004171,40.582,35.575
E02004172,37.269,33.912
E02004173,38.099,34.684
E02004174,35.167,33.504
E02004175,31.616,30.825
E02004176,35.309,33.889
E02004177,31.24,33.124
E02004178,39.736,38.797
E02004179,36.626,36.136
E02004180,37.519,36.821
E02004181,36.493,33.728
E02004182,29.163,26.545
E02004183,34.643,36.606
E02004184,33.621,29.965
E02004185,37.752,36.734
E02004186,36.593,35.802
E02004187,35.31,34.096
E02004188,34.651,32.95
E02004189,39.757,35.345
E02004190,40.558,34.151
E02004191,36.824,32.516
E02004192,39.602,40.351
E02004193,39.522,35.429
E02004194,39.254,35.694
E02004195,35.646,35.346
E02004196,40.947,39.802
E02004197,42.866,37.251
E02004198,35.536,33.752
E02004199,37.817,35.703
E02004200,36.847,39.676
E02004201,37.709,39.732
E02004202,39.759,36.643
E02004203,40.288,36.02
E02004204,39.211,34.886
E02004205,35.452,35.079
E02004206,34.871,32.317
E02004207,38.028,34.928
E02004208,39.725,36.698
E02004209,35.538,33.52
E02004210,33.861,30.036
E02004211,40.371,39.472
E02004212,37.486,36.383
E02004213,39.944,36.481
E02004214,33.859,27.857
E02004215,36.486,32.969
E02004216,34.476,33.324
E02004217,36.865,30.599
E02004218,36.546,36.897
E02004219,39.428,36.885
E02004220,32.562,33.846
E02004221,35.662,36.783
E02004222,31.962,30.473
E02004223,32.97,31.536
E02004224,34.199,33.7
E02004225,33.489,33.071
E02004226,34.048,34.742
E02004227,32.501,33.688
E02004228,33.284,33.697
E02004229,35.74,32.914
E02004230,32.509,31.43
E02004231,38.242,33.941
E02004232,36.788,36.352
E02004233,38.45,34.369
E02004234,38.862,35.922
E02004235,40.412,34.043
E02004600,37.185,32.473
E02004601,44.488,44.33
E02004602,33.732,30.786
E02004603,35.564,31.143
E02004604,32.656,29.1
E02004605,32.92,29.549
E02004606,38.42,35.182
E02004607,43.27,39.61
E02004608,45.732,40.394
E02004609,40.677,38.284
E02004610,42.086,38.811
E02004611,45.372,38.794
E02004612,40.56,35.498
E02004613,50.616,43.789
E02004614,44.806,42.908
E02004615,41.652,39.282
E02004616,39.882,37.679
E02004617,40.946,38.995
E02004618,43.911,43.7
E02004619,41.554,41.354
E02004620,39.794,34.734
E02004621,39.825,33.647
E02004622,39.106,35.371
E02004623,40.667,40.894
E02004624,43.834,41.14
E02004625,42.068,38.044
E02004626,39.51,37.601
E02004627,35.719,33.072
E02004628,35.627,33.644
E02004629,32.545,32.681
E02004630,35.947,35.717
E02004631,38.125,36.421
E02004632,32.242,32.74
E02004633,35.237,32.968
E02004634,33.963,34.295
E02004635,41.499,36.403
E02004636,38.434,36.709
E02004637,36.652,30.572
E02004638,40.532,36.541
E02004639,34.673,27.925
E02004640,30.962,26.388
E02004641,38.887,36.929
E02004642,38.601,35.03
E02004643,32.917,28.849
E02004644,35.684,32.274
E02004645,39.911,36.622
E02004646,32.038,28.57
E02004647,34.313,32.605
E02004648,34.185,34.009
E02004649,42.166,35.749
E02004650,40.913,32.435
E02004651,42.757,35.718
E02004652,45.785,41.054
E02004653,38.923,37.715
E02004654,36.765,35.479
E02004655,34.151,32.461
E02004656,37.156,33.264
E02004657,41.152,37.562
E02004658,40.882,37.264
E02004659,40.096,37.992
E02004660,45.386,40.172
E02004661,36.645,35.961
E02004662,38.91,36.345
E02004663,40.951,36.516
E02004664,37.913,32.889
E02004665,39.834,37.018
E02004666,38.854,34.791
E02004667,36.184,32.282
E02004668,42.875,38.358
E02004669,40.752,39.746
E02004671,40.838,36.302
E02004672,40.447,36.503
E02004673,39.73,37.526
E02004674,41.163,35.64
E02007034,45.663,37.346
E02007035,41.298,35.358
E02006047,41.177,39.064
E02006048,36.909,35.205
E02006049,37.257,37.765
E02006050,37.426,33.788
E02006051,41.362,36.453
E02006052,39.576,36.509
E02006053,37.288,34.617
E02006054,36.779,34.594
E02006055,34.99,31.737
E02006056,37.496,35.376
E02006057,35.564,30.662
E02006058,36.766,35.026
E02006059,39.876,39.5
E02006060,32.372,31.321
E02006061,39.559,37.19
E02006062,36.231,37.139
E02006063,41.486,39.961
E02006064,33.775,31.825
E02006065,31.073,30.881
E02006066,34.275,33.396
E02006067,37.679,35.525
E02006068,31.059,29.149
E02006069,32.266,30.281
E02006070,34.373,33.699
E02006071,36.376,36.54
E02006072,37.262,36.976
E02006073,31.314,27.633
E02006074,36.826,35.145
E02006075,40.021,37.437
E02006076,41.049,37.675
E02006077,37.158,34.985
E02006078,37.41,36.903
E02006079,36.163,32.932
E02006080,41.465,37.609
E02006081,37.956,35.472
E02006082,37.641,34.347
E02006083,36.021,32.924
E02006084,39.098,36.516
E02006085,37.124,32.024
E02006086,37.927,35.58
E02006087,36.78,30.131
E02006088,34.734,28.86
E02006089,33.876,30.465
E02006090,37.309,33.641
E02006091,37.61,34.457
E02006092,36.556,37.741
E02006093,35.962,34.289
E02006094,38.758,37.061
E02006095,34.998,31.094
E02006096,32.872,32.65
E02006097,31.322,31.013
E02006098,34.995,35.763
E02006099,41.891,36.768
E02006100,41.122,35.94
E02006101,39.28,35.746
E02006102,31.795,28.636
E02006103,38.401,36.338
E02006104,40.185,36.633
E02006105,38.284,36.378
E02006106,39.232,35.915
E02006107,33.01,29.173
E02006108,38.792,35.251
E02006109,43.24,38.186
E02006110,34.996,33.623
E02006111,38.671,37.78
E02006112,38.548,38.847
E02006113,33.48,33.657
E02006114,33.532,34.26
E02006115,32.49,31.159
E02006116,36.737,33.603
E02006117,34.945,33.277
W02000001,30.541,30.369
W02000002,33.893,36.114
W02000003,28.888,24.944
W02000004,34.162,34.497
W02000005,36.441,34.602
W02000006,32.372,31.473
W02000007,34.399,30.753
W02000008,37.598,35.255
W02000009,34.442,31.897
W02000010,31.364,24.995
W02000011,33.942,29.574
W02000012,34.979,30.363
W02000013,35.476,33.946
W02000014,33.524,30.998
W02000015,33.69,30.699
W02000016,35.048,32.159
W02000017,31.856,30.536
W02000018,30.355,28.177
W02000019,31.343,30.605
W02000020,32.264,32.463
W02000021,30.962,30.738
W02000022,31.351,32.471
W02000023,31.668,35.872
W02000024,31.861,31.274
W02000025,31.082,30.958
W02000026,30.235,32.733
W02000027,29.589,26.698
W02000028,32.638,30.08
W02000029,35.264,36.903
W02000030,33.38,31.161
W02000031,30.464,29.672
W02000032,36.119,34.669
W02000033,29.707,27.772
W02000034,35.228,33.6
W02000035,34.105,28.817
W02000036,32.145,31.528
W02000037,32.779,29.515
W02000038,34.621,32.328
W02000039,32.53,30.285
W02000040,33.123,33.711
W02000041,33.052,31.767
W02000042,31.363,30.173
W02000043,31.871,30.35
W02000044,34.168,30.807
W02000045,27.012,24.351
W02000047,28.397,24.143
W02000049,35.884,31.856
W02000050,34.381,32.571
W02000051,33.514,34.128
W02000052,31.01,26.736
W02000053,35.181,35.254
W02000054,36.928,36.572
W02000055,35.355,32.85
W02000056,33.598,31.68
W02000057,33.165,32.643
W02000419,32.883,30.192
W02000058,31.789,31.826
W02000059,34.045,30.502
W02000060,30.219,27.941
W02000061,29.646,27.617
W02000062,34.711,33.719
W02000063,34.53,35.801
W02000064,30.088,26.826
W02000065,32.879,31.982
W02000066,30.452,26.918
W02000067,36.104,36.512
W02000068,31.179,28.763
W02000069,36.668,34.61
W02000070,38.452,36.04
W02000071,35.536,34.665
W02000072,35.09,32.123
W02000073,35.445,31.674
W02000074,33.601,31.884
W02000075,37.4,37.829
W02000076,36.32,31.72
W02000077,35.206,32.143
W02000080,31.555,29.126
W02000081,31.371,28.77
W02000082,31.92,29.063
W02000083,32.988,30.154
W02000085,32.904,34.597
W02000087,27.298,24.178
W02000088,34.277,31.47
W02000089,29.281,25.499
W02000090,31.254,30.121
W02000091,32.989,31.711
W02000092,30.68,26.449
W02000093,33.617,33.331
W02000094,29.133,27.523
W02000095,34.733,34.243
W02000096,32.684,30.327
W02000424,37.391,36.398
W02000425,34.845,38.132
W02000426,33.584,32.389
W02000116,36.37,33.379
W02000117,35.32,29.979
W02000118,32.998,28.254
W02000120,33.287,34.108
W02000122,32.047,33.269
W02000123,32.246,29.686
W02000124,30.796,29.366
W02000125,32.39,33.381
W02000421,34.22,34.308
W02000126,33.059,31.779
W02000127,33.286,30.904
W02000128,33.308,35.397
W02000129,33.785,34.089
W02000130,30.968,27.807
W02000131,32.978,29.811
W02000132,33.122,33.125
W02000133,33.872,33.457
W02000134,33.748,30.801
W02000135,30.26,26.681
W02000136,32.403,34.978
W02000137,29.441,26.182
W02000138,28.585,26.72
W02000139,34.834,33.291
W02000140,30.176,26.2
W02000141,31.975,33.481
W02000142,29.727,30.486
W02000143,31.091,33.921
W02000144,30.889,31.417
W02000145,34.547,35.347
W02000146,35.818,33.99
W02000147,35.237,32.544
W02000148,34.486,29.544
W02000149,32.79,30.17
W02000151,29.493,28.874
W02000152,33.448,32.487
W02000153,34.869,33.11
W02000154,31.108,29.835
W02000156,31.708,32.255
W02000157,33.007,32.14
W02000158,35.081,32.258
W02000159,30.663,30.017
W02000160,34.194,31.777
W02000161,31.542,28.262
W02000162,31.75,30.054
W02000163,31.814,27.842
W02000164,32.763,31.601
W02000165,30.954,27.592
W02000166,31.197,29.08
W02000167,28.095,24.579
W02000418,32.315,33.415
W02000168,32.5,30.58
W02000169,31.702,29.598
W02000170,34.01,33.178
W02000171,38.12,36.991
W02000172,31.384,28.808
W02000173,35.912,34.349
W02000174,34.437,31.73
W02000175,31.491,27.009
W02000176,29.779,28.074
W02000177,34.294,29.691
W02000178,25.387,23.23
W02000179,34.969,32.403
W02000180,29.578,25.951
W02000181,29.967,26.803
W02000182,30.482,28.115
W02000183,27.611,25.267
W02000184,30.013,28.687
W02000185,36.042,33.748
W02000186,25.185,20.664
W02000188,29.965,27.119
W02000189,34.458,31.034
W02000191,34.445,31.309
W02000192,26.583,23.597
W02000193,27.102,26.959
W02000194,44.1,35.855
W02000195,41.093,39.641
W02000196,36.619,33.881
W02000197,40.298,38.669
W02000198,42.54,40.343
W02000428,37.006,35.248
W02000200,30.571,27.477
W02000201,31.258,29.152
W02000202,33.879,30.373
W02000204,37.642,33.953
W02000205,31.1,30.051
W02000206,27.352,24.438
W02000207,34.338,34.185
W02000208,31.492,32.7
W02000210,30.493,27.048
W02000211,28.649,24.987
W02000212,31.194,28.121
W02000213,35.707,32.676
W02000214,29.503,26.036
W02000215,29.098,25.52
W02000216,30.828,28.884
W02000217,32.781,29.323
W02000417,30.516,28.193
W02000427,29.948,26.164
W02000218,27.207,24.204
W02000219,29.685,26.313
W02000220,29.315,27.742
W02000221,29.207,25.547
W02000222,31.88,30.412
W02000223,32.387,31.229
W02000224,32.215,27.85
W02000225,29.722,28.07
W02000226,34.783,33.095
W02000227,31.081,27.525
W02000228,37.178,39.451
W02000229,31.589,30.325
W02000230,37.644,39.356
W02000231,30.895,28.472
W02000232,37.512,36.657
W02000233,34.525,28.633
W02000234,38.07,35.242
W02000235,37.429,40.425
W02000236,33.966,33.497
W02000237,43.033,40.483
W02000238,44.521,42.686
W02000239,40.495,40.51
W02000240,36.737,36.654
W02000241,43.584,38.797
W02000242,38.379,37.013
W02000243,30.294,27.433
W02000244,40.388,39.028
W02000245,31.499,29.777
W02000246,35.975,36.294
W02000247,39.738,34.633
W02000248,31.257,28.416
W02000249,33.085,30.585
W02000250,36.946,34.853
W02000251,35.334,31.873
W02000367,44.598,42.185
W02000368,41.974,37.709
W02000369,46.494,36.364
W02000370,42.098,39.423
W02000371,36.304,32.995
W02000372,46.617,42.613
W02000373,29.956,27.378
W02000374,45.481,38.427
W02000375,32.628,29.195
W02000376,38.837,34.504
W02000377,37.698,33.057
W02000378,40.905,41.43
W02000379,28.382,25.023
W02000380,44.562,40.684
W02000381,31.332,27.556
W02000382,28.305,27.41
W02000383,30.231,27.026
W02000384,45.419,48.679
W02000385,41.691,37.594
W02000386,40.52,41.53
W02000387,38.957,40.729
W02000388,33.727,31.969
W02000389,32.773,30.589
W02000390,41.354,35.762
W02000391,34.085,36.955
W02000392,43.871,38.709
W02000393,33.085,30.296
W02000394,26.918,28.362
W02000395,40.307,39.039
W02000396,35.345,31.96
W02000397,31.623,32.259
W02000398,25.824,27.289
W02000399,30.505,29.128
W02000400,46.88,39.243
W02000401,39.694,41.216
W02000402,29.443,25.36
W02000403,33.03,26.914
W02000404,30.042,27.833
W02000405,26.27,24.462
W02000406,38.284,36.586
W02000407,29.04,25.822
W02000408,26.88,25.019
W02000409,31.54,27.635
W02000410,30.136,28.381
W02000411,28.917,26.655
W02000412,29.623,28.039
W02000422,52.044,31.091
W02000423,33.249,27.32
W02000252,29.14,26.305
W02000253,32.282,29.364
W02000254,31.514,30.133
W02000255,31.506,29.885
W02000256,28.873,26.922
W02000257,29.191,26.729
W02000258,28.485,25.407
W02000259,28.14,24.462
W02000260,28.708,24.428
W02000261,31.047,28.598
W02000262,30.384,28.428
W02000263,29.595,26.412
W02000264,28.229,24.397
W02000265,29.499,26.738
W02000266,30.888,28.303
W02000267,29.484,26.52
W02000268,31.017,28.501
W02000269,28.453,26.419
W02000270,32.841,30.22
W02000271,28.591,24.515
W02000272,33.164,29.634
W02000273,28.88,26.03
W02000274,31.643,29.545
W02000275,30.416,29.561
W02000276,34.962,33.299
W02000277,33.135,31.729
W02000278,39.105,37.472
W02000279,33.736,30.855
W02000280,37.161,35.15
W02000281,35.858,35.066
W02000282,39.342,35.268
W02000290,26.436,25.58
W02000291,28.545,26.363
W02000292,28.357,27.941
W02000293,29.166,26.243
W02000294,32.638,32.726
W02000295,32.57,32.039
W02000296,29.831,27.341
W02000297,29.771,29.676
W02000298,33.613,31.49
W02000299,31.393,28.816
W02000300,31.004,30.916
W02000301,30.65,31.483
W02000302,34.304,31.93
W02000303,32.525,31.137
W02000304,30.846,29.812
W02000305,31.3,29.587
W02000306,31.418,28.97
W02000307,28.592,27.645
W02000308,30.901,29.27
W02000309,31.117,30.469
W02000310,35.12,31.86
W02000311,30.331,28.346
W02000312,31.897,30.792
W02000313,38.392,36.415
W02000314,30.407,29.286
W02000315,29.625,29.116
W02000316,29.41,27.129
W02000317,30.27,30.077
W02000318,28.157,27.338
W02000319,29.733,27.034
W02000320,30.198,26.366
W02000321,29.178,25.615
W02000322,27.513,25.994
W02000323,29.845,28.092
W02000324,30.816,28.032
W02000325,29.709,26.135
W02000326,30.313,27.966
W02000327,35.095,32.74
W02000328,35.065,33
W02000329,31.467,31.333
W02000330,34.021,31.805
W02000331,28.399,26.323
W02000332,28.728,26.993
W02000333,33.595,28.676
W02000334,34.777,31.262
W02000335,36.856,36.075
W02000336,37.453,36.554
W02000337,32.605,30.131
W02000338,36.867,37.547
W02000339,36.819,32.597
W02000340,37.253,37.541
W02000341,37.399,38.912
W02000342,42.246,40.099
W02000343,33.885,33.166
W02000344,38.071,39.728
W02000345,30.77,31.894
W02000346,40.135,37.625
W02000347,38.516,37.009
W02000348,33.584,33.109
W02000349,28.931,26.28
W02000350,39.974,37.186
W02000351,31.689,29.46
W02000352,32.257,27.996
W02000353,35.452,31.417
W02000354,32.8,30.089
W02000355,40.143,38.726
W02000356,27.939,23.906
W02000357,30.692,29.557
W02000358,39.139,40.288
W02000359,31.362,27.532
W02000360,29.141,27.582
W02000361,32.055,28.474
W02000362,38.48,35.044
W02000363,31.515,30.253
W02000364,28.551,26.277
W02000365,32.153,27.783
W02000366,40.195,37.54
W02000097,31.505,31.412
W02000098,33.639,34.402
W02000099,30.627,28.101
W02000100,32.076,31.673
W02000101,33.496,33.836
W02000102,31.858,32.643
W02000103,30.756,33.029
W02000104,30.028,30.566
W02000105,28.849,26.102
W02000106,32.616,32.605
W02000107,30.801,32.005
W02000108,30.961,32.665
W02000109,29.839,28.436
W02000110,30.668,34.647
W02000111,34.029,34.702
W02000113,35.508,32.712
W02000114,38.432,38.231
W02000414,36.466,36.44
W02000416,31.494,31.113
W02000284,30.139,26.817
W02000285,34.812,33.357
W02000286,27.681,26.167
W02000287,32.006,28.915
W02000288,28.311,26.434
W02000289,32.246,30.893
W02000415,28.196,24.627
